2.23806357,29.37749863,25.43000031,9.28726006,2
2.54245663,29.64999962,25.23500061,7.48022842,2
2.67551684,29.76749992,25.11750031,7.0623126,2
2.67109323,29.53249931,25.38999939,9.04505444,2
1.79070044,29.6875,26.13249969,6.24998093,2
2.74912453,30.35250092,24.84749985,5.59515905,2
2.02411175,30.81999969,25.23500061,8.17533875,2
2.96693039,30.35499954,25.90000153,6.64350319,2
2.8233273,30.66249847,25.46749878,6.26251841,2
1.32057977,25.30999947,26.40749931,0.80550462,2
1.6367557,25.58749962,26.60249901,0.67239952,2
1.2067827,26.01499939,26.63999939,0.80102581,2
1.82005596,25.4299984,26.83499908,0.67650974,2
1.52538621,25.50749969,26.44750023,1.77452946,2
1.13551903,25.23500061,26.91749954,0.73530638,2
1.99988341,25.34999847,26.91499901,0.73960108,2
1.41425157,25.70249939,26.875,1.19902349,2
2.85996962,25.23500061,26.83499908,1.19355774,2
1.13783228,25.3125,26.17250061,1.32152796,2
2.81012011,25.15499878,26.95499992,0.9555043,2
1.50213337,26.91500092,26.36750031,0.80515277,2
2.01107669,27.26499939,26.60249901,0.92586076,2
1.98042154,27.69750214,26.36750031,1.97401619,2
2.02925229,26.44750023,26.76000023,0.390625,2
2.57889915,26.68000031,25.97500038,1.87005711,2
2.70033479,26.87250137,26.05500031,2.09525681,2
3.39877462,26.68249893,26.05500031,1.46409774,2
3.18030834,26.68000031,26.21249962,1.28822982,2
2.58842349,27.30500031,27.06999969,1.18728757,2
3.08881187,28.31999969,26.71749878,2.44140625,2
2.37456179,27.07250023,27.34500122,1.28255558,2
2.11204886,26.21249962,26.13249969,1.08544815,2
2.07139897,26.25249863,26.40750122,1.10584855,2
2.18412495,28.00999832,26.52499962,8.15104389,2
1.02905798,27.03250122,25.8599987,2.82240105,2
2.05711246,26.95499802,26.44499969,0.9555043,2
2.19780636,27.22500038,26.59999847,6.65731001,2
3.32030654,28.4375,26.25,4.28489876,2
2.86042666,28.82749939,26.75500107,0.60840106,2
3.14403057,29.18000031,26.79750061,0.55130672,2
3.14286065,29.17749977,26.79500008,0.61230218,2
2.97280407,28.31999969,25.70499992,2.08802414,2
2.23318124,29.96249771,25.70249939,2.30445337,2
1.33233309,28.82749939,26.6799984,3.65765047,2
1.6324048,28.4375,25.97750092,3.5250082,2
2.58318567,28.39999962,25.27499962,3.37641191,2
0.92450136,26.40750122,26.99499893,3.23641825,2
1.18936777,25.78250122,26.87749863,2.44140625,2
3.75213194,28.9849987,27.34249878,5.16909266,3
4.68787432,27.1875,26.5625,9.28728294,3
3.68821955,26.01499939,26.52500153,8.57024384,3
9.33031559,23.04750061,26.95499802,7.13702059,3
3.02542806,23.47750092,26.91499901,10.25601482,3
7.11641312,25.54999924,26.95499992,14.34514427,3
4.20183086,23.63500023,27.26499939,12.65579891,3
7.09831429,26.25250053,26.91500092,8.82090759,3
4.05473661,25.15750122,24.0625,3.97562265,3
3.34636307,22.30500031,23.36000061,11.8163929,3
4.78515625,26.91249847,27.9299984,1.0353061,3
3.85028625,29.92250061,27.22750092,0.67239952,3
8.31981087,27.45999908,25.03999901,1.97402155,3
8.35211849,28.20249939,26.13500023,5.67630482,3
5.81806803,29.0625,28.04750061,6.85129786,3
3.1235013,29.30000114,28.94499969,7.66511822,3
0.49990568,23.90500069,24.49250031,13.47332478,3
2.47846127,25.54750061,24.88249969,13.21321297,3
2.69311762,25.85749817,25.07999992,14.08123207,3
2.42378211,25.54750061,26.9924984,14.95755863,3
2.128093,25.12000084,26.59999847,7.27650738,3
2.59350586,26.76000023,27.07250023,12.63802719,3
6.6366353,26.75749969,24.18249893,3.81225395,3
1.23026013,25.93749809,25,9.79565907,3
5.63415146,26.20999908,23.98749924,10.02322483,3
3.05331564,26.91249847,27.61999893,6.43891764,3
7.66132069,26.09499931,27.54000092,6.25,3
4.8943181,26.01499939,25.15750122,7.91015625,3
5.7272439,26.95750046,28.04750061,7.48022842,3
5.82662964,26.13500023,26.05750084,7.77625942,3
1.9216553,27.54249954,26.75749969,7.08240747,3
3.08881187,26.60249901,25.625,9.68476486,3
3.23101521,25.07999802,25.86000061,9.16312218,3
0.56776112,26.37000084,26.4849987,5.67631388,3
2.53890276,24.88249969,30.3125,3.81031084,3
2.97450066,24.26000023,26.71999931,8.49171448,3
2.69896221,26.48749924,26.60250092,11.02239799,3
3.22186446,24.48999786,26.09000015,5.24936485,3
3.27612996,26.79499817,27.22499847,7.24955177,3
7.66132402,28.82749939,26.40999794,11.52601528,3
7.90299606,29.76499939,28.20499992,2.08802414,3
5.40136433,29.88249969,28.5150013,1.47016001,3
8.9201088,27.93000031,28.51499939,9.53266525,3
9.302495,28.90750122,28.59499931,7.46654606,3
9.78125954,29.10250092,28.32250023,7.70063353,3
9.51721954,28.51749802,28.125,7.24956179,3
7.33415127,28.47999954,28.28250122,5.67631388,3
9.10617065,28.47749901,27.97000122,8.35209656,3
10.20213127,29.18000031,27.22999954,8.12249088,3
9.717556,26.95749855,29.45500183,10.25600243,3
8.35051918,28.94750023,27.1099987,3.66722846,3
9.42216778,29.45499802,29.49499893,7.48022842,3
9.00580788,27.11000061,29.37749863,8.80604935,3
8.69274235,27.34249878,28.83000183,9.765625,3
8.04819489,27.03249931,29.33750153,9.28726006,3
9.26130867,29.72500038,29.26000214,6.83821392,3
8.76981544,27.42250061,29.61000061,10.53003025,3
9.70443535,29.64999962,29.41500092,6.43891764,3
10.03103733,29.26000023,27.34749985,1.87690747,3
10.03436375,28.75249863,29.76749992,7.46654606,3
10.27363682,29.45249939,29.6875,8.57024384,3
10.7142334,30.19750023,29.72499847,6.8644042,3
9.1030941,29.41500092,27.61999893,2.82240105,3
9.5717783,29.69000244,29.9224987,6.45159483,3
8.42376709,28.94499969,28.70999908,6.85130787,3
2.77067804,28.44000053,27.84999847,8.36656666,3
5.68823528,28.28250122,27.38249969,5.86849976,3
8.80606079,27.65750122,27.38499832,11.28959084,3
4.61175251,27.73749924,28.24250031,7.68676186,3
1.66410232,28.16500092,28.90749931,6.49412394,3
4.46266937,28.55249977,26.32749939,9.2872715,3
7.68675137,28.08499908,26.13500023,10.75840473,3
6.98530293,27.57749939,28.75,8.80604935,3
4.78515625,27.53999901,26.64249992,7.04902887,3
1.47016001,27.69499969,29.26000023,5.86851835,3
3.37641191,26.24749756,27.1875,9.57244396,3
9.91539574,25.86000061,27.73500061,6.45160484,3
4.28489876,26.09499931,27.14749908,6.16045856,3
4.26708031,25.97750092,27.61999893,6.00911999,3
4.63005686,25.97749901,27.34500122,6.0695076,3
4.4280839,26.21249962,27.45999908,6.14313126,3
4.03315496,26.01749802,25.81999969,10.9520216,3
4.4732852,26.13499832,27.03499985,5.49795914,3
4.44154835,26.13500023,25.58499908,10.62890911,3
4.12089491,25.8599987,27.30250168,8.72641468,3
4.58465576,27.06999969,27.5,4.96176052,3
5.69356108,26.83499908,28.35749817,5.31302643,3
5.20819473,25.81999969,25.2349987,9.54566479,3
5.99605799,25.58750153,26.99250031,10.77480221,3
6.46855497,26.79750061,26.75749969,2.44140625,3
10.65097332,26.01499939,26.95249939,3.90530634,3
10.1449585,26.09500122,28.31999969,3.83731055,3
9.9953146,25.97499847,27.88999939,3.66424227,3
5.0404973,26.0549984,28.51499939,2.09525681,3
8.83470249,27.49750137,27.26499939,2.68959808,3
7.94120502,25.54999924,27.07250023,8.13675022,3
9.49724388,27.65999985,28.39749908,2.56800914,3
1.56250954,28.39749908,29.80749893,0.81000274,3
1.77050495,26.28999901,28.47749901,1.36889577,3
1.23552465,28.28249931,27.69749832,1.25222301,3
0.40172988,30.2349987,28.79000092,0.73960108,3
1.07752705,30.66500092,29.02500153,3.96009898,3
3.23100853,28.47750092,27.69499969,4.66581678,3
4.47723103,25.97750092,29.6875,2.55999517,3
7.60526228,26.63999939,29.84250069,2.31800342,3
5.68821716,27.96749878,27.89249992,2.08802414,3
5.48393059,27.77500153,27.93000031,1.66409743,3
5.17579222,26.44499969,27.46249962,2.56800914,3
2.44140625,29.8049984,29.96250153,1.87005186,3
6.6367116,25.58750153,26.09249878,5.86850929,3
2.49663162,25.15750122,26.79500008,8.70391464,3
3.24480653,24.57250023,27.77499962,3.47162795,3
3.17767048,25.15750122,28.71249962,5.28660583,3
6.83823395,31.01749992,28.20500183,7.06229258,3
5.67631388,27.06999969,23.98250008,3.23100162,3
2.08802414,24.80500031,25.39249992,3.66723585,3
6.42144203,24.10250092,25.8599987,7.46654606,3
0.25755593,25.27500153,27.22750092,6.06761646,3
1.35415363,27.26749992,28.16499901,3.13113427,3
0.68265384,26.17000198,27.30500031,10.25602722,3
1.86225688,25.90000153,26.02000046,7.26301289,3
2.74491096,26.36750031,29.72749901,5.86850929,3
3.58583283,25.4299984,26.48500061,8.13673973,3
5.28414583,27.38249969,28.08499908,4.95061827,3
1.89408171,27.14999962,29.72749901,3.23100853,3
5.69208908,25.04000092,27.18999863,3.36722159,3
11.47584152,27.61750031,29.25500107,2.81399918,3
13.37995434,26.44749832,28.55749893,10.75839233,3
7.66711998,25.74250031,27.50249863,14.46764278,3
5.91046667,30.7424984,26.91500092,10.07245541,3
11.21704102,25.94000053,26.79750061,6.45160484,3
8.81223583,27.22750092,26.36499786,1.03022373,3
7.41512299,25.89749908,27.73500061,3.32784319,3
7.45969582,26.4849987,27.5,0.95062947,3
10.0928421,26.28999901,29.29499817,9.53264236,3
1.11462569,28.39999962,29.72750092,6.8513279,3
3.32353091,27.85499954,30.90000153,5.11890984,3
2.52692842,25.86000061,30.50749969,2.56800914,3
10.80798531,27.85250092,28.5150013,5.31302643,3
3.25166535,28.94499969,27.53999901,5.85640955,3
5.02812099,16.67499924,17.04999924,7.15562105,3
4.3056283,16.67500114,19.02499962,4.21812201,4
3.80250287,18.125,18.70000076,10.41623974,4
3.61000586,17.89999962,17.42499924,6.45625305,4
2.32562375,21.39999962,19.25,5.00562334,4
2.40125346,19.10000038,17.95000076,6.50249624,4
3.36313176,20.79999924,18.92499924,8.15624428,4
3.24125242,20.65000153,18.67499924,7.42562723,4
4.30562019,20.40000153,20.125,9.80125237,4
4.84624863,20.70000076,19.35000038,7.15562105,4
3.203125,21.22499847,19.27499962,8.55563164,4
3.71812034,19.5,18,7.5625,4
2.39562583,20.75,18.27499962,8.12250233,4
1.83125186,18.67499924,18.04999924,10.72563457,4
3.0625,20.09999847,20.07500076,6.89061499,4
3.72500277,18.625,18.64999962,8.70250416,4
4.10062361,19.85000038,18.82500076,8.41000843,4
2.97561979,20.82500076,21.02499962,2.80562878,4
3.15062356,20.10000038,22.14999962,1.75563204,4
4.43699312,15.39249992,17.65499878,7.41050053,4
3.37640476,15.07999992,17.42499924,6.02061033,4
3.66697431,15.89749908,17.1875,5.05785179,4
4.45210266,16.60249901,16.95499802,5.31462669,4
3.66722846,15.66499996,16.40749931,5.33952999,4
3.97005749,15.23499966,16.60250092,5.93584681,4
3.67679715,16.25250053,16.83499908,4.50732708,4
1.94716001,18.4375,18.98749924,8.23806095,4
5.33783245,16.05500031,16.1724987,6.64351273,4
5.73551559,16.48749924,16.40749931,6.05159569,4
2.44140625,23.40000153,20.89999962,12.35523415,4
1.76562071,19.27499962,20.25,15.60249138,4
1.890625,18.89999962,20.35000038,15.60249138,4
2.80562234,18.57499886,20.375,13.50561905,4
2.5931282,21.14999962,17.42499924,4.40999365,4
16.18249512,15.07749939,15.15499973,10.0330534,4
10.70270729,19.57250023,17.65749931,8.21297741,4
13.22410011,19.25749969,17.65750122,8.52247238,4
14.9232235,16.71749878,16.36999893,19.47015953,4
17.94680977,15.66499901,15.81999969,23.06398582,5
15.23116016,16.91250038,15.89750004,20.90775871,5
2.10632849,28.86499977,24.76499939,25.16879082,5
1.56876242,29.02499962,24.96249962,19.99636078,5
2.3850472,28.47999954,24.56999969,24.90788841,5
3.515625,28.78749847,24.64749908,27.37563133,5
13.10927773,23.27999878,23.125,0.95550805,5
12.97807598,21.40749931,24.88249969,0.73960108,5
7.14668512,22.77250099,23.39999962,4.96175194,5
3.24604249,22.06999969,22.4224987,5.1967802,5
21.85679817,27.65750122,24.9224987,14.64975166,5
26.66412735,22.38500214,26.72000122,6.05160475,5
3.53983378,27.61750031,27.77499962,19.47154808,5
3.4794302,26.48500061,30.58500099,15.56302261,5
3.05763078,28.43999863,28.63249969,14.64978123,5
3.75212646,27.34749985,27.38500023,14.38308144,5
3.08021832,28.67499924,27.34500122,16.830513,5
2.62630653,27.30750084,27.96749878,19.140625,5
3.24360704,28.00749969,27.22499847,23.44981384,5
3.09760761,26.87749863,28.04750061,20.89133072,5
3.66722846,25.93499947,27.14749908,20.53469467,5
3.55818415,26.875,27.45999908,13.21321297,5
8.61355782,22.11000061,22.77500153,19.71548843,5
15.09513474,16.91499901,15.9375,8.58490181,5
21.94920158,17.34749985,15.77999973,19.14064217,5
1.65925217,17.06999969,19.84499931,9.27202511,5
1.99427927,18.40000153,22.22749901,2.56800318,5
2.24324679,18.51499939,21.48249817,3.0976007,5
19.45404053,19.10499954,25.27499962,8.33766079,5
13.92948437,19.49499893,21.64249802,7.26302338,5
8.00780106,24.56999969,24.92499924,0.73621267,5
8.13630867,24.375,24.33500099,0.53005832,6
3.02659774,24.25749969,24.25749969,2.08802414,6
2.30287623,23.08499908,24.21749878,2.48041248,6
1.7622546,22.65500069,24.37750053,1.13783169,6
2.66566539,23.82999992,24.92250061,1.02625048,6
1.98105967,23.59500122,24.96249962,2.19780707,6
2.82240105,23.82999992,25.35499954,1.01073241,6
4.49562073,23.82749939,24.18249893,1.73835313,6
5.86287737,22.77499771,24.22000122,1.29121399,6
3.56304097,22.77249908,24.02249908,0.63632977,6
3.38281226,22.42250061,23.98749924,0.70945621,6
4.61390591,22.69750023,24.29750061,1.25425291,6
4.21813154,22.92750168,24.41500092,1.1058495,6
5.18701172,23.08750153,25.66500092,1.11302567,6
3.71982813,22.81499863,24.45249939,1.15272403,6
4.76541328,22.85499954,25.74000168,0.80550802,6
2.66566539,22.77749825,24.21999931,1.06302452,6
6.38026333,22.77500153,26.09500122,0.87422043,6
3.63813233,23.04750061,24.76749992,1.29285622,6
2.23158479,23.23999786,24.33499908,1.0350666,6
3.23701501,22.5,24.10249901,0.79482639,6
4.12410736,22.5,25.42750168,0.7353031,6
3.16758871,22.53999901,24.10250092,1.23552322,6
3.74148631,22.77249908,23.63500023,1.92528236,6
3.96435046,22.57749939,23.5549984,2.09403038,6
3.96436238,22.38249969,23.36000061,2.24012375,6
4.1449194,22.38500023,23.24499893,0.5383271,6
6.83822393,24.57250023,28.40000153,1.19902349,6
10.47856998,25.15750122,26.7974987,1.47016001,6
11.82762146,24.88500023,26.87749863,1.19902349,6
10.55732822,25.19499969,27.03250122,1.11302567,6
10.56831551,25.19499969,27.30750084,1.19902349,6
8.96930695,25,26.79750061,0.67239636,6
7.70926189,24.88249969,26.64249992,1.03022373,6
4.3591547,24.65000153,28.51499939,0.95550805,6
7.26160765,25.15499878,26.28999901,1.46409321,6
9.07004738,24.41500092,28.39749908,0.48828125,6
8.10926723,25.58749962,27.34500122,0.80999929,6
7.90907764,24.49499893,28.32250023,0.49432716,6
4.96176052,24.09999847,27.26749992,0.88562965,6
6.85130787,23.63249969,28.55500031,0.80550462,6
6.05033731,24.18000031,28.63499832,0.70146358,6
7.05999279,24.0625,27.96749878,1.46410239,6
8.31951618,24.76499939,28.47750092,0.34222394,6
7.70063353,24.88249969,28.90750122,1.46409774,6
9.263134,24.80500031,28.16749954,0.73530638,6
7.23740005,24.92250061,26.21250153,1.19355774,6
9.61487675,26.40750122,27.73500061,0.55130672,6
9.51151943,24.13999939,29.26000023,0.73960108,6
10.09284306,24.21999931,28.70999908,0.60839808,6
9.16605186,24.72750092,27.54249954,0.80550462,6
9.50231361,25.43000031,28.28250122,1.7622546,6
11.02239227,26.01749992,28.39999771,1.46409774,6
13.19506836,25.9375,29.61000061,1.78173089,6
2.47142649,24.29750061,26.83499908,0.80999589,6
14.84364414,27.26749992,32.03250122,2.32562971,6
19.6072998,12.89249992,15.85999966,1.46410239,7
17.85489273,13.94500065,15.77999973,0.67650664,7
14.55600548,15.97999954,15.93750095,7.04901838,7
23.7354641,16.52249908,19.17749977,8.57025528,7
20.98579407,17.46250153,18.20499802,11.54301262,7
22.71627426,14.45250034,15.42750072,5.5629344,7
20.98338318,14.61000061,15.34999943,5.7011199,7
15.80031967,14.45500088,17.65499878,5.88063049,7
20.36745834,13.94250011,17.14749908,4.78515625,7
17.17761993,14.57250023,17.85249901,5.49903059,7
18.54523468,13.75,17.06999969,4.78514814,7
21.46626091,17.34500122,17.38249969,8.36654472,7
18.14010811,14.22000027,17.1875,5.67630482,7
16.85531998,13.82750034,17.11249924,6.06390429,7
18.70055389,16.72000122,17.03250122,7.46656704,7
22.26615715,17.30500031,17.26499939,7.91015625,7
24.92214394,17.19000053,17.5,7.92422819,7
22.75492096,17.30500031,17.69499969,8.13676167,7
19.62224197,13.82750034,17.1875,4.78515625,7
20.44284248,16.875,17.26749992,8.58491325,7
22.23480034,16.91500092,17.38249969,7.68676186,7
20.66371346,14.49250031,17.38000107,5.68822622,7
18.6662178,14.72749996,17.65499878,4.46265316,7
22.66783524,16.87750053,17.42000008,7.26302338,7
23.52693558,17.02999878,17.38249969,6.85130787,7
24.78940392,16.76000023,17.7349987,6.64350319,7
21.21596718,16.79750061,17.5,7.24956179,7
21.55733681,16.79750061,17.5,6.05159569,7
15.5286541,14.41250038,17.34250069,6.26250887,7
20.33417892,16.64500046,17.06999969,6.45160484,7
16.79281807,14.14249992,17.22999954,5.67631388,7
15.94505787,14.14000034,17.11000061,7.26302338,7
22.64505959,16.32999992,16.99499893,8.35209656,7
21.55186081,16.13249969,16.83749962,8.15102196,7
18.84744263,16.1724987,16.60249901,8.80606079,7
15.50886536,16.79999924,19.45499992,11.28959084,7
16.71313286,18.24250031,18.16499901,13.78265381,7
16.71311378,18.125,18.28249931,14.0625,7
17.96800804,17.1875,20.43250084,9.51721954,7
15.76756096,18.08499908,18.47500038,15.26856613,7
20.703125,18.63249969,18.71249962,9.04506588,7
21.55818367,19.33499908,18.86750031,8.35209656,7
20.53507233,18.87000084,18.00749969,14.95755863,7
20.57494545,18.82749939,17.8900013,16.81001854,7
20.44954872,18.55500031,17.97000122,15.86030674,7
21.35221863,18.82749939,18.08499908,15.56303787,7
20.61702538,18.87000084,18.39749908,14.0625,7
16.57809258,20.23500061,19.10249901,14.64975166,7
23.44983101,20.625,19.29500008,17.75193214,7
