9	36	2	34	0	143	0	1	0.08	6154
22	113	0	0	0	48	0	0	0	19302
13	200	19	40	0	140	0	0	1.92	21485
34	31	0	32	0	16	0	0	0	23296
10	30	0	0	0	1	0	0	0	16701
40	707	0	630	0	144	0	1	0	38729
15	52	0	40	0	100	0	0	3.58	28355
34	6	0	0	0	132	0	0	0	22283
3	34	0	0	0	193	0	0	0	12579
7	28	13	0	0	110	0	0	0	37003
47	92	9	53	8	39	2	1	0	20899
5	25	0	18	0	196	0	0	0	14926
8	36	0	27	0	50	0	0	0	25831
95	51	6	35	0	161	0	1	0	17836
31	62	0	0	0	164	0	0	0	16307
18	17	0	17	0	66	0	0	0	15140
28	28	0	23	52	33	0	0	0	31615
13	240	8	189	52	136	0	1	0	17572
22	115	0	79	0	183	0	0	0	18378
69	29	0	18	0	126	0	0	0	29597
80	4	0	3	0	8	0	0	0.5	17384
15	59	0	0	0	165	0	0	0	30659
32	40	2	29	0	73	0	0	1.58	15124
95	17	0	0	0	109	0	0	0	16066
125	20	0	20	0	150	0	0	0	29507
58	89	0	41	0	167	0	1	0	24541
5	72	8	28	0	190	0	0	0	16954
12	14	0	0	0	124	0	0	1.33	19834
1	81	0	74	0	68	0	1	0	26588
199	369	30	252	0	126	0	4	0	25401
51	162	155	6	0	122	0	0	1.17	27094
133	444	11	59	0	55	0	0	2.67	29128
3	12	0	0	0	185	0	0	0	27783
4	24	0	19	0	171	0	1	0	15537
60	124	0	0	0	120	0	0	0	15343
47	17	0	8	0	49	1	0	0	11643
16	552	24	288	0	49	0	1	0	4543
39	173	0	156	0	33	0	1	0	33045
13	58	0	19	0	174	0	0	0	19921
31	117	4	120	0	152	2	0	0.08	12889
18	239	2	0	0	61	0	0	4.75	18478
77	126	0	21	0	85	0	0	0	27607
63	32	0	30	0	51	0	0	0	13471
71	110	0	22	0	100	0	0	0	18952
23	75	8	68	0	38	0	0	0	22092
20	258	24	217	0	161	0	0	0	24871
10	63	1	31	0	131	0	0	0	22710
10	62	0	31	0	5	0	0	0	28415
70	109	0	110	0	50	0	0	0	27318
45	19	0	11	0	134	0	0	0	15544
9	308	0	0	0	182	0	0	0	31786
9	42	0	17	0	113	0	0	0	29535
26	5	0	5	0	183	0	0	0	37292
190	31	0	31	0	1	0	0	0	18494
32	80	0	72	0	31	0	1	2.5	28261
22	40	0	40	7	180	0	1	0	16601
58	102	0	75	0	187	0	0	0	20439
16	28	0	28	0	77	0	0	0	31334
175	40	0	0	0	83	0	0	0	15483
13	4	0	0	0	78	0	0	0	17244
48	101	0	47	0	168	0	0	0	15211
5	92	2	25	0	181	0	0	0	16680
54	152	8	104	0	40	0	1	0	16708
88	45	7	13	0	68	2	0	0	18151
11	60	0	49	0	1	0	1	0	11717
4	31	0	0	0	172	0	0	0.83	21907
56	413	7	151	0	151	0	1	0	35255
59	420	10	291	0	6	0	1	0.08	60145
82	54	0	13	0	69	0	0	0	19226
46	70	0	70	0	99	0	0	0	34911
1	13	0	0	0	82	0	0	10.58	24625
47	53	0	53	0	40	0	0	0	16427
26	98	0	0	0	149	0	0	0	32343
33	20	0	20	0	29	0	0	0	18819
28	7	0	7	0	18	0	0	0	27397
3	35	0	36	0	4	0	1	0	31265
33	10	0	10	0	20	0	0	0	19568
149	34	0	0	0	167	0	0	0	24512
12	13	0	13	0	12	0	0	0	11039
528	632	0	631	0	470	0	1	0	47167
12	11	0	11	0	12	0	0	0	20699
57	96	6	71	0	51	0	1	5.42	31936
9	24	0	0	0	24	0	0	0	15489
58	50	0	0	26	62	0	0	0	20059
100	523	2	266	0	248	0	1	0	38257
46	44	0	42	0	34	0	0	0	10176
94	210	6	103	66	158	0	0	0	40374
15	58	0	32	0	26	0	0	0	6854
41	7	0	7	0	36	0	0	0	19417
102	89	0	3	87	178	0	0	0	27029
8	127	0	0	9	135	0	0	0	26493
68	46	0	46	0	62	0	1	0	24213
3	7	0	0	0	14	0	0	0	19416
42	226	115	77	0	58	0	0	0	34108
18	22	0	9	0	6	0	0	0	22049
18	17	16	0	0	14	0	0	1.25	13830
11	22	0	23	0	8	0	0	0	25218
15	25	0	24	0	13	0	0	0.33	26971
89	6	0	6	0	75	0	0	7.5	23589
9	2	0	2	0	3	0	0	0	22103
11	41	0	36	0	21	0	0	0	31734
46	14	0	14	0	44	0	0	0	22548
4	16	0	0	103	16	0	0	0	26468
54	355	0	0	0	393	0	0	0	43817
290	114	0	0	0	354	0	0	0	39065
119	61	0	2	0	30	0	0	3.42	18752
40	52	4	34	0	43	0	0	0	27650
118	125	2	5	0	211	0	0	0	11697
70	9	0	0	0	50	0	0	0	25039
19	20	0	20	0	16	0	0	0	20399
21	79	0	0	0	77	0	0	0	33752
19	3	0	3	0	14	0	0	0	19734
34	19	0	19	0	20	0	0	0	22829
22	419	73	247	0	150	0	0	0	45851
18	67	0	50	0	21	0	0	0	35130
44	51	0	0	0	76	0	0	0	28956
72	99	0	70	20	97	2	2	0	19421
1	24	0	16	0	7	0	0	0	3982
215	285	14	272	0	50	0	0	0	27944
88	76	6	13	90	133	0	0	0	2691
2	348	220	100	0	26	0	0	0	37704
9	504	225	160	0	124	0	0	0	35906
46	25	0	0	0	60	0	0	0	36552
19	309	0	267	105	12	0	1	0	30806
48	25	0	0	0	60	0	0	0	17954
19	15	0	15	0	13	0	0	0	27173
56	41	8	4	0	56	0	0	0	22547
5	148	0	78	0	69	0	0	0	19113
87	36	0	36	0	83	0	0	0	31301
19	123	0	0	0	136	0	0	0	20883
39	118	0	28	52	154	2	1	6.42	31622
2	22	0	1	0	21	1	0	1.33	51359
81	229	0	198	0	107	0	1	0	25134
10	77	5	15	0	57	0	0	0	27346
44	88	12	52	0	74	0	0	0	36655
116	39	0	39	0	110	0	1	0	22643
7	22	8	1	0	13	0	0	0	234
7	95	0	23	0	56	0	0	1.83	17541
21	6	0	6	0	10	0	0	0	13755
2	224	0	190	0	52	0	0	0	19492
12	7	0	8	0	5	0	0	0	18350
56	192	13	68	0	105	0	0	0	30846
1	15	0	0	0	15	0	0	0	18255
37	138	61	78	0	30	2	1	0	18636
10	42	0	42	0	5	2	0	0.17	25343
44	127	0	80	0	102	0	0	0	41010
31	27	0	28	10	25	0	0	0	20008
59	127	0	46	0	137	0	0	0	18458
89	128	2	128	0	53	0	1	2	8811
17	3	0	3	0	9	0	0	0	25961
59	301	0	278	0	20	2	0	0	33071
21	1	0	0	0	13	0	0	0	20616
30	89	0	0	0	112	0	0	0	22305
17	119	0	28	0	90	0	0	0	24181
28	13	0	30	0	40	0	0	0	29311
2	57	20	0	0	37	0	0	0	15996
155	32	0	32	0	140	0	0	0	27036
20	20	0	14	2	20	0	0	0	5528
55	88	0	23	0	80	0	1	0	20560
9	74	0	74	0	5	0	0	2.42	35684
14	3	0	3	0	10	0	0	0	17467
57	44	0	0	0	95	0	0	0	25326
9	11	0	7	0	5	0	0	0	26463
11	20	0	20	0	5	0	0	0	12167
8	136	0	131	0	21	1	0	0	23387
450	70	0	0	0	513	0	0	0	32840
30	73	0	68	52	30	0	0	0	17112
12	110	6	47	0	61	0	0	0	195
21	162	0	161	0	15	2	1	0	21520
146	82	0	43	0	146	0	0	0	23057
37	247	4	125	0	126	0	0	0	42625
13	88	0	0	0	85	0	0	0	31873
1	49	0	10	0	40	0	0	0	52183
10	269	0	0	0	266	0	1	0	20833
12	16	0	15	0	7	0	0	0	27821
39	595	80	0	0	595	2	0	2.42	34494
27	27	0	26	0	20	0	1	0	16324
101	230	15	205	62	76	0	0	0	55141
337	215	0	48	5	569	0	0	0	43561
27	6	0	0	0	23	3	0	3.75	34961
21	10	2	7	0	20	0	0	1	28594
37	57	44	0	131	28	0	0	0	37537
15	8	0	7	0	20	0	0	0	15065
70	26	0	15	0	55	0	0	0	26225
63	6	0	2	0	60	0	0	0	21535
21	15	0	0	0	20	0	0	0	24285
629	322	13	53	0	445	0	0	0.17	42948
13	27	0	0	0	34	0	0	0	19347
11	28	0	28	0	6	0	0	0	27079
59	24	0	24	0	53	0	0	0	41087
42	12	0	0	0	19	0	0	0.33	34337
11	32	0	25	0	16	0	0	1.58	25352
7	38	18	0	0	18	0	0	0	11639
71	327	0	0	0	389	2	0	1.25	42612
36	18	0	0	0	32	0	0	0	14229
46	61	0	10	0	102	0	0	0	20580
79	37	0	28	52	135	2	0	0	25416
146	182	0	131	0	145	0	1	0	29443
86	499	44	102	0	381	0	1	0	36074
8	91	0	63	15	20	0	1	0	28461
24	127	0	0	0	134	0	0	0	27577
32	67	0	52	0	45	0	0	0	38654
101	139	0	0	0	218	0	0	0	15544
4	16	0	0	0	16	0	0	0	29674
75	605	95	46	0	532	3	0	0.67	46123
3	45	0	26	0	19	0	1	0	31300
51	80	1	57	0	34	2	0	0	28097
9	269	0	202	0	75	0	1	0	18832
9	21	0	0	0	20	0	0	0	32762
29	26	0	26	0	27	0	0	0	10266
48	9	9	0	0	45	0	0	0	21700
139	114	0	87	0	140	0	0	0	13325
4	32	0	32	0	4	0	0	0	14111
19	41	0	24	0	30	0	1	2.92	26413
164	84	0	84	0	121	0	0	0	20117
20	41	0	40	0	10	0	0	0	9669
166	119	0	78	0	55	0	1	0	20587
28	144	0	2	0	31	0	0	0	15638
104	205	4	164	8	122	0	0	0	31382
191	2	0	2	0	47	0	0	0	51801
224	36	0	10	62	243	0	0	0	33264
16	200	0	0	0	179	0	0	0.83	14469
7	10	0	9	0	5	0	0	0	11732
48	69	0	54	0	58	0	1	0	13606
13	56	0	0	0	60	0	0	0	15092
417	60	0	54	0	397	0	0	0	22340
5	16	0	0	0	20	0	0	0	37781
39	169	0	4	0	181	0	0	0	10690
19	24	0	9	0	23	0	0	0	16233
56	18	0	11	0	10	0	0	0	34563
95	39	0	0	0	130	0	0	0	18727
166	39	0	0	30	196	0	0	0	19226
3	86	4	60	0	6	0	0	0	15407
1	33	0	4	0	30	2	0	5.92	24431
26	193	13	170	0	35	0	0	0	20111
46	49	0	49	0	40	0	0	0	25145
148	83	0	30	0	187	0	0	0	12557
135	104	94	3	0	39	0	0	4.25	22902
38	317	0	41	0	271	0	0	0	32936
282	40	0	40	0	201	0	0	0	20794
3	91	0	11	0	80	0	0	0	11932
24	56	0	23	0	32	0	1	0	8168
106	373	18	10	0	340	0	0	0	27878
29	112	72	0	0	49	2	0	0	20410
39	159	0	83	0	111	0	0	0	19048
33	41	0	37	0	35	0	0	0	15120
78	12	0	12	0	49	0	0	0	22048
270	3	0	0	0	265	0	0	0	40041
29	128	0	36	76	117	0	0	4.17	15466
30	49	0	49	66	25	0	0	0	16768
2	38	26	0	0	28	0	0	0	25294
9	19	0	0	0	36	0	0	0	14707
36	185	0	186	0	32	0	0	0	34040
102	151	0	151	0	102	0	0	0	30762
17	6	0	6	0	10	0	0	0	8115
42	14	10	0	0	12	1	0	0	18569
114	19	0	19	0	41	0	0	0	35499
2	36	0	0	0	37	0	0	0	13231
57	118	0	98	0	40	0	1	0	25491
3	12	0	0	0	12	1	0	5.83	19697
107	28	0	0	0	135	0	0	0	20158
41	320	29	87	0	173	0	0	0	23883
11	6	0	0	0	12	0	0	0	10572
15	38	0	28	0	21	0	0	1.83	17521
24	27	0	27	0	20	0	0	0	26451
6	38	49	1	0	25	3	0	0	38070
7	25	0	26	0	5	0	0	0.17	7904
34	145	12	73	0	67	0	1	0	18104
5	18	0	13	0	5	0	0	0	11982
141	102	0	91	0	130	0	1	0	47147
71	21	0	0	0	88	0	0	0.58	30757
42	16	0	16	0	20	0	0	0	32155
53	17	1	16	0	30	0	0	4.17	19642
5	62	0	11	0	49	0	0	0	31584
12	44	0	44	0	12	0	0	0	13193
4	69	3	9	0	56	0	0	0	30516
36	97	0	89	0	36	0	1	0	13946
16	55	0	11	0	56	0	0	0	20640
1	17	0	10	0	10	0	0	4.67	19089
73	31	0	0	0	77	0	0	0	17182
27	29	0	4	0	42	0	0	0	29705
81	20	0	8	0	84	0	0	0	43062
33	53	0	53	0	26	0	0	0	16659
7	8	0	7	0	6	0	0	0.67	25343
9	40	0	15	0	25	0	0	1.75	27021
52	29	0	29	12	47	0	0	0	28968
11	84	0	63	19	9	0	1	0	9836
11	24	0	0	0	24	0	0	0	16924
57	64	12	23	3	65	0	0	0	24088
64	86	0	0	0	142	0	0	0	16308
87	74	0	21	0	116	0	0	0	19465
16	15	0	15	0	8	0	0	1.08	32506
16	14	0	0	0	15	0	0	0	37349
109	69	0	59	0	78	0	1	0	31437
11	29	0	29	0	9	0	0	0	15863
1	9	0	0	0	13	0	0	0	1628
28	290	0	212	0	68	0	0	0	25748
4	25	0	0	0	24	0	0	0	12892
12	15	3	1	0	1	0	0	0	22950
27	10	0	0	3	30	0	0	0	26351
90	28	0	0	0	117	0	0	0	32926
23	52	0	35	18	15	2	0	1.25	27694
43	20	0	20	8	36	0	0	0	28279
136	6	6	0	0	107	2	0	0	12991
2	32	0	0	0	32	0	0	0	24481
10	82	0	82	0	10	0	0	0	22875
62	35	0	0	0	60	0	0	0	27068
5	33	2	18	0	17	0	0	4.92	14427
7	58	0	0	0	64	0	0	0	38828
20	54	0	42	0	15	0	0	0	18689
92	42	0	42	0	70	0	0	0	23688
43	199	0	0	0	224	0	0	0	31699
13	4	0	0	0	16	0	0	0	18043
37	68	0	0	0	35	0	0	0	11242
47	54	0	48	0	55	0	0	0	12591
85	17	0	11	0	55	0	0	0	54135
13	224	0	20	0	204	0	0	0	32303
24	44	32	11	0	15	0	0	1	24634
46	54	0	48	0	55	0	0	0	15920
51	54	0	48	0	55	0	0	0	22233
4	2	0	0	0	8	0	0	0	7412
13	37	0	27	0	20	0	0	0	39973
75	94	0	0	50	92	0	0	0	25009
19	110	0	0	0	120	0	0	0	34406
17	122	0	80	0	2	0	1	1.92	19288
19	34	2	25	0	19	0	0	0	21602
36	159	0	12	0	178	0	0	0.42	35717
16	15	0	5	0	10	0	0	0	25239
26	18	0	0	0	46	1	0	0	18447
1	119	0	0	0	116	0	0	0	42671
30	460	0	0	0	538	1	0	0	14032
126	33	0	6	144	166	0	0	0	33529
5	26	0	25	0	5	0	0	0	21235
17	71	12	0	0	57	0	0	0	17770
11	82	0	56	0	35	0	0	0	26322
58	59	50	10	0	26	0	0	2.75	28192
122	197	0	198	0	119	0	0	0	25108
8	1	0	0	0	5	0	0	0	10614
120	4	0	4	0	113	0	0	0	21323
2	94	0	69	15	24	0	1	0	18337
131	225	13	5	0	319	0	0	1.58	24226
19	32	0	32	0	10	0	0	0.25	911
77	1085	428	620	52	26	0	1	0	25527
63	40	0	0	0	100	0	0	0	29823
37	89	19	61	0	20	0	1	0	22333
19	33	7	26	0	14	0	0	0	6791
8	24	0	0	0	37	0	0	0	11919
24	103	0	0	0	46	0	0	1.67	18005
4	93	0	54	0	170	0	0	0	20354
13	239	47	122	0	182	0	1	0	23818
49	138	0	0	0	150	0	0	0	37615
61	83	8	69	0	122	0	0	0	15691
264	244	41	104	0	151	0	0	1.92	37677
236	175	0	171	0	7	0	1	0.67	41698
61	228	0	224	20	81	0	1	0	35117
57	19	0	19	12	93	0	0	0	12859
51	54	0	48	0	130	0	0	0	30308
21	51	0	17	0	189	0	0	0	30179
60	76	0	10	0	63	0	0	0	33360
254	6	0	0	0	128	0	0	1.58	37469
41	6	0	0	0	145	0	0	0	10209
9	134	37	75	0	12	0	0	0	11596
25	7	0	10	0	38	0	0	0	13796
40	9	0	9	0	89	0	0	0	12456
20	104	0	0	0	98	0	0	0	20286
33	178	0	124	0	136	0	0	0	12880
5	34	0	29	0	156	0	0	0.58	23679
39	32	0	31	0	99	0	0	0	16108
24	5	0	0	0	125	0	0	0	32519
10	18	0	0	0	62	0	0	0	19753
5	28	0	0	0	106	0	0	0	25820
37	78	0	78	0	151	1	1	0	17064
42	177	0	46	0	54	0	0	0	20004
6	38	4	8	0	161	2	0	0	31244
18	91	6	59	0	197	0	0	0	12235
66	9	0	0	0	82	0	0	2	17799
34	30	0	30	0	164	0	0	0	27184
8	8	0	8	0	169	0	0	4	9066
17	20	0	0	0	146	0	0	0	27905
177	105	0	3	0	180	0	0	0	29637
36	138	10	100	8	154	0	2	0	28151
154	33	0	0	0	166	0	0	0	19227
94	9	0	9	0	189	0	0	0	34329
21	17	0	17	0	34	0	0	0	12794
9	29	0	0	0	9	0	0	0	19870
18	71	0	10	0	21	0	0	0	25753
94	2	0	3	0	184	0	0	0	42038
70	18	0	18	0	28	0	0	0	42103
31	12	0	6	0	64	0	0	0	16818
1	21	0	0	0	101	0	0	2.92	24967
108	170	2	0	0	39	0	0	0	32538
97	2	0	3	0	67	0	0	0	13653
40	31	0	16	0	141	0	0	0	29366
10	62	0	0	0	28	0	0	0	31868
13	37	0	21	0	39	0	0	0	33777
33	4	0	10	0	55	0	0	0	22414
15	15	0	0	0	119	0	0	0	11447
20	36	0	39	0	121	0	0	0	26862
64	416	7	287	0	82	0	1	0.58	26745
88	472	0	339	103	153	0	1	0.17	50283
28	27	0	27	0	190	0	0	0	21606
53	340	27	268	0	8	0	2	0	27944
60	535	22	498	0	138	0	0	1.75	38327
43	66	0	28	0	200	0	0	0.08	32142
29	402	7	0	0	142	1	0	0	11637
10	38	0	8	0	111	0	0	7.25	33358
27	10	0	9	0	15	0	0	0	18503
19	50	7	10	0	69	0	0	0	10940
13	224	0	52	150	105	0	1	0	27160
68	68	0	38	0	69	0	0	4.08	40145
7	42	0	0	0	182	2	0	4.92	11790
38	51	6	18	0	178	0	0	0	28531
3	180	0	70	0	31	0	0	3.5	23363
9	150	0	125	0	191	2	1	0	54082
27	12	0	11	0	98	0	0	0	13868
123	12	0	11	0	105	0	0	0	26786
29	56	0	0	0	140	0	0	0	25904
18	6	0	1	0	167	0	0	0	27322
22	20	0	0	0	163	2	0	0	18086
7	18	0	0	0	142	0	0	0.17	8585
24	362	7	166	0	146	0	1	0	35005
59	10	0	10	0	35	0	0	0	11796
30	152	0	92	0	154	0	1	0	24423
11	5	0	5	0	9	0	0	1.42	23100
57	23	0	23	0	87	0	0	0	15338
7	18	0	18	0	181	0	0	0	13620
78	35	0	28	97	64	1	1	0.42	31872
50	34	7	0	26	139	0	0	1	18964
58	5	0	0	0	177	0	0	0	22509
143	90	0	0	0	135	0	0	0	26379
30	36	0	0	0	90	0	0	0.08	25227
157	26	0	0	0	92	0	0	0	29684
48	35	0	0	0	1	0	0	0	12265
25	43	0	0	0	26	0	0	0	22339
6	477	0	0	0	199	0	0	0	25304
14	75	24	45	257	154	0	1	0	23320
21	15	0	0	0	112	2	0	0	16599
19	15	0	0	0	129	1	0	0	18217
44	34	0	0	0	155	0	0	0	20980
15	21	0	5	0	193	0	0	0	37769
14	22	0	11	0	105	0	0	0	26233
19	471	0	0	0	31	0	0	0	16507
32	26	0	0	0	180	0	0	0	23390
68	26	0	3	0	62	0	0	0.83	4499
190	27	0	27	0	5	0	1	0	33882
33	96	3	71	44	172	0	0	0	24443
29	56	0	0	0	67	0	0	0	15416
11	21	0	0	0	146	0	0	0	22685
80	301	0	0	102	90	0	0	1.17	30580
