29	43	4	1654
16	54	5	1213
6	42	3	121
5	36	1	205
1	40	4	24
4	45	5	310
5	52	1	311
4	51	2	300
1	35	4	76
7	40	4	195
1	40	2	48
23	53	1	900
20	35	3	1457
6	35	1	325
4	42	3	77
1	29	3	114
1	54	2	104
10	46	4	835
5	39	2	315
1	36	2	33
3	37	1	198
2	29	3	87
2	43	2	53
5	38	3	186
2	53	2	121
11	42	2	379
8	48	4	504
3	34	1	145
28	55	2	789
8	42	5	716
17	52	1	175
6	29	2	329
5	29	1	281
3	38	3	85
9	54	4	271
2	51	2	162
18	40	2	338
7	36	3	195
3	60	3	145
3	29	1	158
10	62	4	497
8	42	4	453
5	42	1	198
7	45	1	83
1	46	1	87
1	42	3	53
8	35	5	561
1	35	1	29
1	35	1	61
1	45	4	177
2	34	1	94
9	51	2	560
36	35	1	1519
7	56	1	155
5	30	3	236
20	39	4	2205
4	40	3	275
8	36	1	366
7	40	2	298
1	52	3	228
8	39	2	170
16	45	3	958
13	48	2	646
5	40	1	226
3	37	2	200
3	39	1	61
5	45	5	170
3	39	4	147
2	40	4	141
7	52	4	329
19	34	3	1032
1	30	2	49
1	34	1	55
21	37	2	533
27	30	2	2273
6	45	2	129
2	30	1	88
1	36	2	42
7	40	3	194
16	36	1	504
2	34	4	98
15	30	1	466
13	39	3	1100
26	45	2	2423
1	39	4	191
5	34	3	175
3	40	1	71
6	48	3	400
5	45	4	165
40	52	4	2236
8	36	1	597
3	37	2	198
1	39	1	35
7	36	1	255
2	52	1	69
11	40	1	416
1	39	2	68
3	52	3	228
6	30	3	264
6	30	2	413
13	34	4	1115
1	37	2	73
2	36	2	21
2	45	3	148
3	39	2	161
